"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"8596","336490","1","1001","","made with filtered tap water or well water"
"8597","336491","1","1001","","made with bottled spring water, unsweetened bottled water"
"8598","336492","1","1001","","made with Nursery water, Gerber Pure water, Beech-Nut Spring water"
"8599","336504","1","1001","","nonfat milk"
"8600","336506","1","1001","","cocoa mix, NFS"
"8601","336506","2","1001","","Swiss Miss"
"8602","336506","3","1001","","Hershey's"
"8603","336506","4","1001","","Nestle's"
"8604","336506","5","1001","","Carnation"
"8605","336506","6","1001","","mint flavored"
"8606","336507","1","1001","","fat free, light, diet or sugar free mix"
"8607","336507","2","1001","","Swiss Miss"
"8608","336507","3","1001","","Hershey's"
"8609","336507","4","1001","","Nestle's"
"8610","336507","5","1001","","Carnation"
"8611","336510","2","1001","","Nesquik powder"
"8612","336510","3","1001","","less sugar, sugar free, or fat free powder"
"8613","336511","1","1001","","Ovaltine"
"8614","336511","2","1001","","NS as to flavor"
"8615","336512","2","1001","","strawberry Nesquik"
"8616","336512","3","1001","","flavors other than chocolate"
"8617","336514","1","1001","","coffee cream"
"8618","336514","2","1001","","table cream"
"8619","336515","1","1001","","coffee cream"
"8620","336515","2","1001","","table cream"
"8621","336517","1","1001","","Land O' Lakes Low Fat Half and Half"
"8622","336518","1","1001","","Land O' Lakes Fat Free Half and Half"
"8623","336519","1","1001","","whipping cream, NS as to heavy or light"
"8624","336521","1","1001","","heavy cream, whipped, NS as to sweetener"
"8625","336521","2","1001","","whipped cream, NS as to heavy or light"
"8626","336522","1","1001","","Reddiwip"
"8627","336522","2","1001","","Fashion Whip"
"8628","336522","3","1001","","Quip"
"8629","336522","4","1001","","Kraft Dairy Whip"
"8630","336523","1","1001","","Reddiwip Light"
"8631","336524","1","1001","","Reddiwip Fat Free Dairy Whipped Topping"
"8632","336524","2","1001","","Nonfat Whipped Topping"
"8633","336526","1","1001","","Coffee Rich"
"8634","336526","2","1001","","Coffee Tone"
"8635","336526","3","1001","","Freezer Pak"
"8636","336526","4","1001","","Poly Perx"
"8637","336526","5","1001","","Poly Rich"
"8638","336527","1","1001","","Coffee Whitener"
"8639","336527","2","1001","","Dairy Rich Mocha Mix"
"8640","336527","3","1001","","mocha mix"
"8641","336527","4","1001","","Coffee Mate Liquid"
"8642","336527","5","1001","","Farm Rich Nondairy Breakfast Creamer"
"8643","336528","1","1001","","Coffee Mate Liquid"
"8644","336528","2","1001","","International Delight Flavored Creamer"
"8645","336528","3","1001","","flavored nondairy creamers"
"8646","336529","1","1001","","Coffee Mate Low Fat Original"
"8647","336529","2","1001","","Mocha Mix Lite"
"8648","336529","3","1001","","Farm Rich Light"
"8649","336529","7","1001","","low fat"
"8650","336531","1","1001","","Coffee-mate Fat Free"
"8651","336532","1","1001","","Coffee-mate Fat Free"
"8652","336532","2","1001","","International Delight Flavored Creamer"
"8653","336532","3","1001","","Mocha Mix Fat Free"
"8654","336532","4","1001","","flavored nondairy creamers"
"8655","336534","1","1001","","Coffee-mate Sugar Free"
"8656","336534","2","1001","","International Delight Flavored Creamer"
"8657","336534","3","1001","","flavored nondairy creamers"
"8658","336535","1","1001","","Coffee Mate"
"8659","336535","2","1001","","Coffee Tone"
"8660","336535","3","1001","","Cremora"
"8661","336535","4","1001","","instant coffee creamer"
"8662","336535","5","1001","","instant creamer"
"8663","336535","6","1001","","Please"
"8664","336535","7","1001","","Pream"
"8665","336536","1","1001","","Coffee Mate"
"8666","336536","2","1001","","Cremora"
"8667","336536","4","1001","","low fat"
"8668","336537","1","1001","","Coffee Mate Powder"
"8669","336537","2","1001","","flavored nondairy creamer"
"8670","336539","1","1001","","Coffee-mate Fat Free"
"8671","336539","2","1001","","flavored nondairy creamers"
"8672","336541","1","1001","","Coffee-mate Sugar Free"
"8673","336541","2","1001","","flavored nondairy creamer"
"8674","336543","1","1001","","Lucky Whip"
"8675","336543","2","1001","","Reddiwip Non Dairy 99% Lactose Free"
"8676","336544","1","1001","","Cool Whip"
"8677","336544","2","1001","","Handiwhip Whipped Topping"
"8678","336544","3","1001","","Pet Whip"
"8679","336545","1","1001","","Cool Whip Lite"
"8680","336546","1","1001","","Cool Whip Free"
"8681","336547","1","1001","","Cool Whip Sugar Free"
"8682","336548","1","1001","","Dream Whip"
"8683","336548","2","1001","","Lucky Whip"
"8684","336548","3","1001","","Smooth Whip"
"8685","336549","1","1001","","Feather Weight Low Calorie Whipped Topping"
"8686","336550","1","1001","","with chives"
"8687","336552","1","1001","","sour cream having 25%-49% less fat than regular sour cream"
"8688","336553","1","1001","","light sour cream having at least 50% less fat than regular sour cream"
"8689","336553","2","1001","","Land O Lakes Light Sour Cream"
"8690","336553","3","1001","","Lucerne Light Sour Cream"
"8691","336554","1","1001","","Land O Lakes No-Fat Sour Cream"
"8692","336554","2","1001","","Lucerne Nonfat Sour Cream"
"8693","336554","3","1001","","Real Dairy No Fat Sour Cream"
"8694","336554","4","1001","","Breakstone Fat Free Sour Cream"
"8695","336555","1","1001","","Imo"
"8696","336555","2","1001","","Zero"
"8697","336556","1","1001","","King Sour"
"8698","336556","2","1001","","Zest"
"8699","336556","3","1001","","Top-sour"
"8700","336557","1","1001","","buttermilk type"
"8701","336557","2","1001","","onion dip"
"8702","336557","3","1001","","dip, NFS"
"8703","336559","1","1001","","sour cream and mayonnaise base"
"8704","336560","1","1001","","sour cream, mayonnaise, and / or cheese base"
"8705","336561","1","1001","","NS as to flavor"
"8706","336562","1","1001","","ice cream, regular, flavors with partial chocolate base"
"8707","336564","1","1001","","flavors with partial chocolate base"
"8708","336564","2","1001","","Ben and Jerry's"
"8709","336564","3","1001","","Breyers Viennetta"
"8710","336564","4","1001","","Haagen-Dazs"
"8711","336564","5","1001","","Godiva"
"8712","336565","1","1001","","Ben and Jerry's"
"8713","336565","2","1001","","Breyers Viennetta"
"8714","336565","3","1001","","Haagen-Dazs"
"8715","336565","4","1001","","Godiva"
"8716","336566","1","1001","","Ben and Jerry's"
"8717","336566","2","1001","","Haagen-Dazs"
"8718","336566","3","1001","","Godiva"
"8719","336567","1","1001","","ice cream, soft serve, flavors with partial chocolate base"
"8720","336570","1","1001","","with low calorie sweetener"
"8721","336570","2","1001","","low carb ice cream"
"8722","336570","3","1001","","Breyers Carb Smart"
"8723","336570","4","1001","","Blue Bunny Carb Freedom"
"8724","336570","5","1001","","Turkey Hill Carb IQ"
"8725","336571","1","1001","","with low calorie sweetener"
"8726","336571","2","1001","","low carb ice cream"
"8727","336571","3","1001","","Breyers Carb Smart"
"8728","336571","4","1001","","Blue Bunny Carb Freedom"
"8729","336571","5","1001","","Turkey Hill IQ"
"8730","336572","1","1001","","with low calorie sweetener"
"8731","336572","2","1001","","low carb ice cream"
"8732","336572","3","1001","","Breyers Carb Smart"
"8733","336572","4","1001","","Blue Bunny Carb Freedom"
"8734","336572","5","1001","","Turkey Hill Carb IQ"
"8735","336574","1","1001","","ice cream bar, NFS"
"8736","336574","2","1001","","ice cream nugget, NFS"
"8737","336574","3","1001","","3 Musketeer vanilla ice cream bar"
"8738","336574","4","1001","","Rondos"
"8739","336574","5","1001","","Heath bar"
"8740","336574","6","1001","","Carnation Bon Bon"
"8741","336574","7","1001","","Klondike Krispy Ice Cream Bar"
"8742","336574","18","1001","","Mickey's Parade Mickey Mouse Bars"
"8743","336575","1","1001","","Heaven Sundae, Vanilla fudge nuts"
"8744","336575","2","1001","","Heaven Sundae caramel"
"8745","336575","3","1001","","Heaven Sundae, NFS"
"8746","336575","4","1001","","Snickers ice cream bar"
"8747","336575","5","1001","","Butterfinger Ice Cream Bar"
"8748","336576","1","1001","","DoveBar"
"8749","336576","2","1001","","Klondike bar"
"8750","336577","1","1001","","DoveBar"
"8751","336578","1","1001","","Haagen-Dazs chocolate covered ice cream bars with nuts"
"8752","336579","1","1001","","3 Musketeer ice cream bar"
"8753","336581","1","1001","","Dibs Ice Cream Snacks, bite size"
"8754","336581","2","1001","","all flavors"
"8755","336582","1","1001","","Carnation Berry Swirl"
"8756","336582","2","1001","","Col. Crunch Sundae on a Stick"
"8757","336583","1","1001","","Oreo Ice Cream sandwich"
"8758","336584","1","1001","","Chipwich"
"8759","336586","1","1001","","Nutty Buddy"
"8760","336586","2","1001","","Choco Taco"
"8761","336594","1","1001","","Drumstick, all flavors"
"8762","336595","1","1001","","root beer float"
"8763","336596","1","1001","","root beer float"
"8764","336597","1","1001","","with nuts"
"8765","336598","1","1001","","banana split"
"8766","336598","2","1001","","fruit parfait"
"8767","336598","3","1001","","with nuts"
"8768","336600","1","1001","","with nuts"
"8769","336601","1","1001","","peanut butter parfait"
"8770","336601","2","1001","","butterscotch topping"
"8771","336601","3","1001","","with nuts"
"24397","336602","","1002","","Moisture change: -2.0%"
"8772","336604","1","1001","","Mud Pie"
"28597","336605","","1002","","Fat change: 5.0%, Fat code: 4615 (Shortening, vegetable, household, composite)"
"8773","336609","1","1001","","flavors with partial chocolate base"
"8774","336609","3","1001","","Edy's Grand Light"
"8775","336609","4","1001","","Light and Lively"
"8776","336609","5","1001","","Dreyer's Grand Light"
"8777","336609","6","1001","","Carnation Smooth 'N Lite"
"8778","336609","7","1001","","Breyers Light"
"8779","336609","8","1001","","Hood Light"
"8780","336609","9","1001","","Borden Light"
"8781","336609","10","1001","","Friendly's Light"
"8782","336609","11","1001","","Healthy Choice Lowfat Ice Cream"
"8783","336609","12","1001","","Haagen-Dazs Sorbet and Cream"
"8784","336609","13","1001","","Ice cream with Sherbet"
"8785","336609","14","1001","","Sorbet and Ice cream"
"8786","336610","1","1001","","Dreyer's Grand Light"
"8787","336610","2","1001","","Breyers Light"
"8788","336610","3","1001","","Hood Light"
"8789","336610","4","1001","","Healthy Choice Low Fat Ice Cream"
"8790","336611","1","1001","","with low calorie sweetener"
"8791","336612","1","1001","","flavors with partial chocolate base"
"8792","336612","2","1001","","with low calorie sweetener"
"8793","336612","3","1001","","Blue Bunny Light No Sugar Added"
"8794","336612","4","1001","","Breyers Light No Sugar Added"
"8795","336612","5","1001","","Healthy Choice Light No Sugar Added"
"8796","336612","6","1001","","Baskin Robbins Sugar Free Low, Lite 'n Luscious"
"8797","336612","7","1001","","Edy's Light No Sugar Added"
"8798","336612","8","1001","","Hood Light No Sugar Added"
"8799","336613","1","1001","","with low calorie sweetener"
"8800","336613","2","1001","","Hood Light No Sugar Added"
"8801","336613","3","1001","","Healthy Choice Light No Sugar Added"
"8802","336613","4","1001","","Edy's Light No Sugar Added"
"8803","336613","5","1001","","Breyers Light No Sugar Added"
"8804","336614","1","1001","","Tastee Freeze"
"8805","336614","2","1001","","Dairy Queen"
"8806","336614","3","1001","","Wendy's Frosty Dairy Dessert"
"8807","336615","1","1001","","Tastee Freeze"
"8808","336615","2","1001","","Dairy Queen"
"8809","336615","4","1001","","light ice cream, soft serve, flavors with partial chocolate base"
"8810","336615","5","1001","","Wendy's Frosty Dairy Dessert"
"8811","336616","1","1001","","Tastee Freeze"
"8812","336616","2","1001","","Dairy Queen"
"8813","336616","4","1001","","Wendy's Frosty Dairy Dessert"
"8814","336616","5","1001","","Milky Way Shake"
"8815","336617","1","1001","","Dairy Queen soft serve cone"
"8816","336617","3","1001","","McDonald's reduced fat ice cream cone"
"8817","336618","1","1001","","Dairy Queen"
"8818","336618","3","1001","","McDonald's reduced fat ice cream cone"
"8819","336620","1","1001","","Dairy Queen Blizzard, all flavors"
"8820","336620","2","1001","","McDonald's McFlurry, all flavors"
"8821","336621","1","1001","","Dairy Queen"
"8822","336621","2","1001","","Klondike Slim-A-Bear 98% Fat Free"
"8823","336621","3","1001","","Skinny Cow"
"8824","336621","4","1001","","Turkey Hill"
"8825","336621","5","1001","","Weight Watchers"
"8826","336621","6","1001","","Breyers Light"
"8827","336621","7","1001","","NS as to flavor of ice cream"
"8828","336622","1","1001","","Klondike Slim-a-Bear 98% Fat Free"
"8829","336622","2","1001","","Skinny Cow"
"8830","336622","3","1001","","Weight Watchers"
"8831","336623","1","1001","","with low calorie sweetener"
"8832","336623","2","1001","","Klondike Slim-A-Bear No Sugar Added"
"8833","336623","3","1001","","Skinny Cow"
"8834","336623","4","1001","","Turkey Hill"
"8835","336624","1","1001","","Light Eskimo Pie"
"8836","336624","2","1001","","Weight Watchers English Toffee Crunch Bar"
"8837","336624","3","1001","","Dairy Queen Chocolate Dilly Bar"
"8838","336624","4","1001","","Dairy Queen Dilly Bar, NFS"
"8839","336625","1","1001","","Buster bar"
"8840","336629","1","1001","","with  low calorie sweetener"
"8841","336629","2","1001","","Blue Bunny Sweet Freedom Ice Cream Cones"
"8842","336630","1","1001","","with low calorie sweetener"
"8843","336630","2","1001","","Blue Bunny Sweet Freedom Ice Cream Cones"
"8844","336631","1","1001","","with low calorie sweetener"
"8845","336631","2","1001","","Blue Bunny Sweet Freedom Ice Cream Cones"
"8846","336635","2","1001","","McDonald's Hot Fudge Sundae"
"8847","336636","2","1001","","McDonald's Strawberry Sundae"
"8848","336637","2","1001","","McDonald's Hot Caramel Sundae"
"8849","336641","1","1001","","Frut Stix"
"8850","336642","1","1001","","Flintstone Push-up Sherbet Treats"
"8851","336643","2","1001","","made with low calorie sweetener"
"8852","336643","3","1001","","Edy's No Sugar Added Fat Free"
"8853","336643","4","1001","","Wells' Blue Bunny Fat Free No Sugar Added"
"8854","336643","5","1001","","Turkey Hill Fat Free No Sugar Added"
"8855","336644","2","1001","","made with low-calorie sweetener"
"8856","336644","3","1001","","Turkey Hill Fat Free No Sugar Added"
"8857","336644","4","1001","","Edy's No Sugar Added Fat Free"
"8858","336644","5","1001","","Wells' Blue Bunny Fat Free No Sugar Added"
"8859","336645","1","1001","","Edy's American Dream"
"8860","336645","2","1001","","Lucerne Fat Free"
"8861","336645","3","1001","","Sealtest Fat Free"
"8862","336645","4","1001","","Hood Free"
"8863","336645","5","1001","","flavors with partial chocolate base"
"8864","336646","1","1001","","Edy's American Dream"
"8865","336646","2","1001","","Lucerne Fat Free"
"8866","336646","3","1001","","Sealtest Fat Free"
"8867","336646","4","1001","","Hood Free"
"8868","336648","1","1001","","Weight Watchers Treat Bar"
"8869","336649","1","1001","","Weight Watchers Sandwich Bar"
"8870","336650","1","1001","","Sugar Free Eskimo Pie Sandwich"
"8871","336651","1","1001","","sugar free Fudgesicle Fudge Pops"
"8872","336652","1","1001","","Klondike Lite Sugar Free"
"8873","336652","2","1001","","Sugar Free Eskimo Pie"
"24398","336653","","1002","","Moisture change: -3.1%"
"8874","336655","1","1001","","with raisins"
"24399","336655","","1002","","Moisture change: -10.0%"
"24400","336656","","1002","","Moisture change: -16.6%"
"24401","336657","","1002","","Moisture change: -34.6%"
"24402","336659","","1002","","Moisture change: -5.5%"
"8875","336660","2","1001","","canned"
"8876","336661","1","1001","","D-Zerta"
"8877","336661","2","1001","","Sugar Free Jell-O"
"8878","336661","3","1001","","canned"
"8879","336662","1","1001","","Crema de harina de arroz"
"24403","336662","","1002","","Moisture change: -18.9%"
"24404","336663","","1002","","Moisture change: -20.7%"
"8880","336664","2","1001","","canned"
"8881","336665","1","1001","","D-Zerta"
"8882","336665","2","1001","","Sugar Free Jell-O"
"8883","336665","3","1001","","canned"
"24405","336666","","1002","","Moisture change: -10.0%"
"8884","336667","1","1001","","Custard, Puerto Rican style, made with evaporated milk"
"8885","336667","2","1001","","Leche flan"
"24406","336667","","1002","","Moisture change: -10.0%"
"8886","336669","1","1001","","Firni"
"24407","336669","","1002","","Moisture change: -1.8%"
"24408","336670","","1002","","Moisture change: -10.0%"
"8887","336671","1","1001","","tapioca, NFS"
"24409","336671","","1002","","Moisture change: -10.0%"
"24410","336672","","1002","","Moisture change: -10.0%"
"24411","336674","","1002","","Moisture change: -13.0%"
"8888","336676","1","1001","","Budin de calabaza"
"24412","336676","","1002","","Moisture change: -11.7%"
"24413","336677","","1002","","Moisture change: -45.0%"
"8889","336678","1","1001","","made from home recipe"
"8890","336679","1","1001","","made from home recipe"
"8891","336680","1","1001","","D-Zerta"
"8892","336680","2","1001","","Sugar Free Jell-O"
"8893","336680","3","1001","","made from home recipe"
"8894","336681","1","1001","","D-Zerta"
"8895","336681","2","1001","","Sugar Free Jell-O"
"8896","336681","3","1001","","made from home recipe"
"8897","336682","1","1001","","Jell-O Light"
"8898","336682","2","1001","","commercial snack pack"
"8899","336682","3","1001","","canned"
"8900","336683","1","1001","","Swiss Miss Fat Free Chocolate Pudding Snacks"
"8901","336683","2","1001","","commercial snack pack"
"8902","336683","3","1001","","canned"
"8903","336683","4","1001","","Jell-O Fat Free"
"8904","336684","1","1001","","Jell-O Light"
"8905","336684","2","1001","","Ultra Slim Fast"
"8906","336684","3","1001","","commercial snack pack"
"8907","336684","4","1001","","canned"
"8908","336685","1","1001","","commercial snack pack"
"8909","336685","2","1001","","canned"
"8910","336685","3","1001","","Jell-O Fat Free"
"8911","336686","1","1001","","commercial snack pack"
"8912","336686","2","1001","","canned"
"8913","336686","3","1001","","Jell-O"
"8914","336687","1","1001","","commercial snack pack"
"8915","336687","2","1001","","canned"
"8916","336687","3","1001","","Jell-O Sugar Free/Reduced Calorie"
"8917","336688","1","1001","","commercial snack pack"
"8918","336688","2","1001","","canned"
"8919","336688","3","1001","","Jell-O"
"8920","336689","1","1001","","commercial snack pack"
"8921","336689","2","1001","","canned"
"8922","336689","3","1001","","Jell-O Sugar Free/Reduced Calorie"
"8923","336690","1","1001","","Jell-O Chocolate Vanilla Swirls Pudding Snack"
"8924","336690","2","1001","","commercial snack pack"
"8925","336690","3","1001","","canned"
"8926","336691","1","1001","","commercial snack pack"
"8927","336691","2","1001","","canned"
"8928","336691","3","1001","","Jell-O"
"8929","336692","1","1001","","Swiss Miss Fat Free Tapioca Pudding Snacks"
"8930","336692","2","1001","","commercial snack pack"
"8931","336692","3","1001","","canned"
"8932","336692","4","1001","","Jell-O Fat Free"
"24414","336694","","1002","","Moisture change: -6.4%"
"8933","336695","1","1001","","fruit mousse"
"8934","336696","1","1001","","Jenny's Cuisine Chocolate Mousse"
"24415","336697","","1002","","Moisture change: -14.0%"
"8935","336699","1","1001","","with nuts"
"24416","336699","","1002","","Moisture change: -19.0%"
"8936","336702","1","1001","","Beech-Nut Stage 2 Vanilla Custard Pudding"
"8937","336702","2","1001","","Gerber Second Foods Vanilla Custard Pudding"
"8938","336703","1","1001","","Beech-Nut Stage 3 Vanilla Custard Pudding"
"8939","336703","2","1001","","Gerber Third Foods Vanilla Custard Pudding"
"8940","336704","1","1001","","cream sauce"
"24417","336704","","1002","","Moisture change: -10.0%"
"24418","336705","","1002","","Moisture change: -10.0%"
"8941","336707","1","1001","","Gorgonzola"
"8942","336707","2","1001","","Stilton"
"8943","336708","1","1001","","Beer"
"8944","336708","2","1001","","Elbinger"
"8945","336708","3","1001","","Zweizeitige"
"8946","336708","4","1001","","Wilstermarsch"
"8947","336708","5","1001","","Bondost"
"8948","336708","6","1001","","Oka"
"8949","336708","7","1001","","Havarti"
"8950","336708","8","1001","","Tilsit"
"8951","336711","1","1001","","Coon"
"8952","336711","2","1001","","sharp cheese"
"8953","336711","3","1001","","Tillamook"
"8954","336711","4","1001","","Hoop"
"8955","336711","5","1001","","Pioneer"
"8956","336711","6","1001","","New York"
"8957","336711","7","1001","","Wisconsin"
"8958","336711","8","1001","","Longhorn"
"8959","336712","1","1001","","lowfat"
"8960","336712","2","1001","","part skim"
"8961","336712","3","1001","","made from 2% milk"
"8962","336712","4","1001","","Kraft natural reduced fat cheese"
"8963","336712","5","1001","","Weight Watchers reduced fat cheddar cheese"
"8964","336712","6","1001","","Colby/Colby Jack, reduced fat"
"8965","336713","1","1001","","Kraft nonfat natural cheese"
"8966","336718","1","1001","","Chevres"
"8967","336719","1","1001","","Caciocavallo"
"8968","336719","2","1001","","Delft"
"8969","336719","3","1001","","ball cheese"
"8970","336722","1","1001","","Monterey Jack cheese"
"8971","336722","2","1001","","Pepper Jack cheese"
"8972","336723","1","1001","","Kraft Light Naturals Monterey Jack Cheese"
"8973","336723","2","1001","","lowfat"
"8974","336723","3","1001","","part skim"
"8975","336723","4","1001","","made from 2% milk"
"8976","336723","5","1001","","Pepper Jack cheese, reduced fat"
"8977","336724","1","1001","","pizza cheese"
"8978","336724","4","1001","","cheese curds"
"8979","336726","2","1001","","Chedarella Cheese"
"8980","336726","3","1001","","string cheese"
"8981","336726","4","1001","","cheese sticks, NS as to type of cheese"
"8982","336726","5","1001","","Poly-O"
"8983","336726","6","1001","","Stringsters"
"8984","336726","7","1001","","County Line"
"8985","336726","8","1001","","Richfood"
"8986","336726","9","1001","","Mootown Snackers"
"8987","336726","10","1001","","Sorrento"
"8988","336726","11","1001","","lowfat"
"8989","336726","12","1001","","reduced fat"
"8990","336726","13","1001","","made with 2% milk"
"8991","336727","1","1001","","Sorrento Reduced Sodium String Cheese"
"8992","336727","2","1001","","less or lower sodium products"
"8993","336728","3","1001","","fat free cheese sticks"
"8994","336728","4","1001","","fat free string cheese"
"8995","336730","1","1001","","lowfat"
"8996","336730","2","1001","","part skim"
"8997","336730","3","1001","","made with 2% milk"
"8998","336731","1","1001","","Romano, grated"
"8999","336731","2","1001","","Asiago, aged"
"9000","336732","1","1001","","Kraft Reduced Fat Grated Topping"
"9001","336732","2","1001","","lowfat"
"9002","336732","3","1001","","part skim"
"9003","336732","4","1001","","made with 2% milk"
"9004","336733","1","1001","","Romano"
"9005","336733","2","1001","","Asiago, fresh"
"9006","336733","3","1001","","fresh grated"
"9007","336734","1","1001","","Kraft Free Nonfat Grated Topping"
"9008","336737","2","1001","","lowfat"
"9009","336737","3","1001","","part skim"
"9010","336737","4","1001","","made from 2% milk"
"9011","336738","1","1001","","Emmentaler"
"9012","336738","3","1001","","Jarlsburg"
"9013","336738","4","1001","","Samsoe"
"9014","336738","5","1001","","Danbo"
"9015","336738","6","1001","","Sweitzer"
"9016","336738","7","1001","","Sapsago"
"9017","336739","1","1001","","less or lower sodium products"
"9018","336740","1","1001","","lowfat"
"9019","336740","2","1001","","part skim"
"9020","336740","3","1001","","made from 2% milk"
"9021","336741","1","1001","","made from skim milk  "
"9022","336742","1","1001","","less or lower sodium products"
"9023","336742","2","1001","","Colby, reduced sodium"
"9024","336743","1","1001","","Kraft Mexican Four Cheese"
"9025","336743","2","1001","","Sargento Mexican 4 Cheese"
"9026","336744","1","1001","","Kraft Mexican Four Cheese made with 2% Milk"
"9027","336744","2","1001","","Sargento Mexican 4 Cheese Reduced Fat"
"9028","336744","3","1001","","lowfat"
"9029","336744","4","1001","","part skim"
"9030","336744","5","1001","","made from 2% milk"
"9031","336745","1","1001","","Queso Ranchero Seco"
"9032","336746","1","1001","","Oaxacan-style string cheese"
"9033","336747","1","1001","","Mennonite cheese"
"9034","336748","1","1001","","Mexican style farmer cheese"
"9035","336748","2","1001","","Queso Ranchero"
"9036","336751","1","1001","","regular (4% fat) cottage cheese"
"9037","336752","1","1001","","pressed cheese"
"9038","336754","1","1001","","creamed or uncreamed"
"9039","336754","2","1001","","large or small curd"
"9040","336754","3","1001","","cottage cheese salad, NFS"
"9041","336756","1","1001","","baker's"
"9042","336756","3","1001","","dutch"
"9043","336756","4","1001","","skim"
"9044","336756","6","1001","","Quark Nonfat Soft Spreadable Cheese"
"9045","336756","7","1001","","pot"
"9046","336757","1","1001","","Friendship Nonfat Cottage Cheese"
"9047","336757","2","1001","","nonfat cottage cheese"
"9048","336757","3","1001","","Light N Lively Free Nonfat Cottage Cheese"
"9049","336762","1","1001","","no salt added"
"9050","336763","1","1001","","Lactaid"
"9051","336765","1","1001","","Neufchatel"
"9052","336768","1","1001","","lowfat"
"9053","336768","2","1001","","part skim"
"9054","336768","3","1001","","made from 2% milk"
"9055","336770","1","1001","","less or lower sodium products"
"9056","336771","1","1001","","Velveeta 2% milk or light"
"9057","336771","2","1001","","Laughing Cow Spreadable Cheese Wedges & Bites"
"9058","336771","3","1001","","lowfat"
"9059","336771","4","1001","","part skim"
"9060","336771","5","1001","","made with 2% milk"
"9061","336772","1","1001","","Alpine Lace"
"9062","336772","2","1001","","Kraft Philadelphia Free"
"9063","336772","3","1001","","Healthy Choice"
"9064","336773","1","1001","","Handi-Snack cheese container"
"9065","336774","1","1001","","pepper cheese"
"9066","336774","2","1001","","pimiento"
"9067","336776","1","1001","","Velveeta"
"9068","336776","2","1001","","Cheez Whiz (all flavors)"
"9069","336776","5","1001","","cheese spread, NFS"
"9070","336776","6","1001","","Kraft Cheese Spreads"
"9071","336776","7","1001","","Kraft Bacon Cheese Spread"
"9072","336776","8","1001","","Original Laughing Cow Cheese Wedges & Bites"
"9073","336777","1","1001","","Swiss Almond cold pack cheese food"
"9074","336778","1","1001","","olive"
"9075","336778","2","1001","","pimiento"
"9076","336778","4","1001","","onion"
"9077","336778","5","1001","","clam"
"9078","336778","6","1001","","roka"
"9079","336778","7","1001","","relish"
"9080","336778","8","1001","","Rondele Cheese Spread"
"9081","336778","9","1001","","smoked salmon"
"9082","336778","10","1001","","fruit flavors"
"9083","336779","1","1001","","vegetable"
"9084","336779","2","1001","","chives & onion"
"9085","336779","3","1001","","salmon"
"9086","336779","4","1001","","fruit flavors"
"9087","336779","5","1001","","honey nut"
"9088","336780","1","1001","","Easy Cheese"
"9089","336781","1","1001","","American"
"9090","336781","2","1001","","cheddar"
"9091","336781","3","1001","","mozzarella"
"9092","336781","4","1001","","imitation cheese, NFS"
"9093","336782","1","1001","","Jell-O"
"9094","336783","1","1001","","Jell-O"
"24419","336783","","1002","","Moisture change: -10.6%"
"9095","336784","1","1001","","Jell-O"
"9096","336785","1","1001","","cheese balls"
"9097","336787","1","1001","","clam dip"
"9098","336787","2","1001","","crab dip"
"9099","336789","1","1001","","cheese dip, NFS"
"9100","336790","1","1001","","cheese and tomato sauce from pizza crust of any thickness"
"24420","336790","","1002","","Moisture change: -20.0%"
"9101","336791","1","1001","","cheese, tomato sauce, and vegetables from pizza crust of any thickness"
"24421","336791","","1002","","Moisture change: -45.0%"
"9102","336792","1","1001","","cheese, tomato sauce, and meat from pizza crust of any thickness"
"9103","336792","2","1001","","sausage, ground beef, pepperoni, ham, bacon, or salami"
"24422","336792","","1002","","Moisture change: -20.0%"
"9104","336793","1","1001","","cheese, tomato sauce, meat, and vegetables from pizza crust of any thickness"
"9105","336793","2","1001","","sausage, ground beef, pepperoni, ham, bacon, or salami"
"24423","336793","","1002","","Moisture change: -30.0%"
"24424","336794","","1002","","Moisture change: -5.0%"
"24425","336795","","1002","","Moisture change: -4.0%"
"24426","336796","","1002","","Moisture change: -10.0%"
"24427","336798","","1002","","Moisture change: -5.0%"
"9106","336803","1","1001","","fried cheese served in a restaurant"
"9107","336803","2","1001","","mozzarella en carossa"
"9108","336803","3","1001","","Banquet"
"9109","336803","6","1001","","fried mozzarella"
"9110","336803","8","1001","","any cheese"
"9111","336804","1","1001","","Caprese Salad"
"24428","336828","","1002","","Moisture change: -20.0%"
"24429","336829","","1002","","Moisture change: -20.0%"
"24430","336830","","1002","","Moisture change: -20.0%"
"9112","336831","1","1001","","country fried steak"
"9113","336831","2","1001","","chicken fried steak"
"24431","336831","","1002","","Moisture change: -20.0%"
"9114","336832","1","1001","","country fried steak"
"9115","336832","2","1001","","chicken fried steak"
"24432","336832","","1002","","Moisture change: -20.0%"
"9116","336833","1","1001","","country fried steak"
"9117","336833","2","1001","","chicken fried steak"
"24433","336833","","1002","","Moisture change: -20.0%"
"24434","336836","","1002","","Moisture change: -20.0%"
"9118","336839","1","1001","","beef rib tips"
"9119","336840","1","1001","","beef rib tips"
"9120","336841","1","1001","","beef rib tips"
"9121","336842","1","1001","","beef rib tips"
"24435","336842","","1002","","Moisture change: -4.0%"
"9122","336843","1","1001","","beef rib tips"
"24436","336843","","1002","","Moisture change: -4.0%"
"9123","336844","1","1001","","beef rib tips"
